,VTI,VEA,VWO,BND,EMB
11/26/14,0.002248506,0.004023129,0.01035291,0.001452642,0.003331623
11/28/14,-0.003552111,-0.008014017,-0.01793201,0.001692244,-0.005592445
12/1/14,-0.008442791,-0.001641061,-0.01837794,-0.001491154,-0.006088573
12/2/14,0.006244122,0.002781657,-0.000362348,-0.002179708,-0.000443722
12/3/14,0.004512934,-0.00138697,0.005074893,-0.000303417,0.001420487
12/4/14,-0.001216747,-0.00151509,-0.001202194,0.001760202,0.001152458
12/5/14,0.002249066,0.002023217,-0.000722258,-0.00290836,-0.003896241
12/8/14,-0.007106073,-0.008833884,-0.01614065,0.002066093,-0.007200618
12/9/14,0.000565002,-0.005602272,-0.01126345,0.000363935,-0.003044448
12/10/14,-0.01637645,-0.01306014,-0.01436359,0.002667235,-0.009520367
12/11/14,0.004592821,-0.001037907,-0.009296455,-0.000967282,-0.005349985
12/12/14,-0.0157158,-0.01844154,-0.01496323,0.003388995,-0.01294563
12/15/14,-0.007257597,-0.01534802,-0.02008236,-0.001809427,-0.01450078
12/16/14,-0.007408076,0.007524929,-0.009196066,0.002296102,-0.00618553
12/17/14,0.02140823,0.01013596,0.03102631,-0.002411437,0.02517916
12/18/14,0.02365156,0.01795617,0.01543206,-0.001571154,0.01389019
12/19/14,0.004132642,0.002075274,0.004812528,0.002178917,0.01043369
12/22/14,0.003937826,0.005177299,0.0129569,-0.000483161,0.001616237
12/23/14,0.002247874,-0.004664429,-0.007997993,-0.004334923,-0.003944441
12/24/14,0.000280336,0.004425982,0.002015667,0.000365794,0.003297432
12/26/14,0.002989534,0.003110392,0.006789048,0.000853239,-0.000721449
12/29/14,0.002142285,-0.006459948,-0.00324678,0.001705022,-0.004873654
12/30/14,-0.004926097,-0.008842656,0.002756217,0.000729454,0.0027208
12/31/14,-0.009900968,-0.006035149,0,0.000729015,-0.00768812
1/2/15,-0.000754734,-0.005015904,-0.01149423,0.003399281,-0.003554821
1/5/15,-0.01718278,-0.02228708,-0.0159252,0.002903785,-0.006403192
1/6/15,-0.009798239,-0.01112618,-0.00488052,0.002895378,-0.003130215
1/7/15,0.01193244,0.01070261,0.02297365,0.000601504,0.01256004
1/8/15,0.01763977,0.01520493,0.01690634,-0.001562843,0.004286768
1/9/15,-0.008290201,-0.00481413,-0.004962798,0.001685724,-0.000635725
1/12/15,-0.007124537,-0.001075004,-0.008977477,0.001322282,-0.005816062
1/13/15,-0.002296191,0.004842624,0.007045767,0.000960315,0.003199255
1/14/15,-0.00546605,-0.002677335,-0.003748164,0.002278753,0.007562659
1/15/15,-0.01012434,0.005637559,0.003009851,0.004427459,0.001356498
1/16/15,0.01324658,0.010945,0.01000244,-0.002978318,0.000722426
1/20/15,0.001443,0.004489094,-0.003466189,-0.001075445,-0.000180459
1/21/15,0.004511868,0.007360641,0.02236029,-0.001913828,-0.000902595
1/22/15,0.01519499,0.003653429,0.02114214,0.000239653,-0.003071677
1/23/15,-0.004518529,-0.005980228,-0.008567363,0.003235134,0.01178073
1/26/15,0.00416078,0.01334037,0.001200174,-0.001194388,-0.009314831
1/27/15,-0.01167723,0.000774362,-0.005274452,0.000597908,0.00714222
1/28/15,-0.01353024,-0.01315456,-0.01181011,0.003585123,0.000987438
1/29/15,0.009562425,0.01359123,0.000975632,-0.001071731,0.001345185
1/30/15,-0.0135859,-0.01624542,-0.02680317,0.00548336,0.000895562
2/2/15,0.01125125,0.01310616,0.01777674,-0.001184702,0.000975177
2/3/15,0.01534623,0.01423025,0.01771211,-0.003092318,0.005381635
2/4/15,-0.003495208,-0.007142923,-0.00676816,0.000357895,-0.008386073
2/5/15,0.01099634,0.01053452,0.007544448,-0.002146694,0.005308109
2/6/15,-0.003000466,-0.0119502,-0.01642513,-0.006453937,-0.002595319
2/9/15,-0.004984471,-0.00463202,-0.001227973,-0.000360866,0.000538405
2/10/15,0.01020788,0.008531489,-0.001721163,-0.001805073,-0.007263969
2/11/15,0.000467843,-0.005383212,-0.004433505,0,-0.000903329
2/12/15,0.009632458,0.01546398,0.02325588,0.000482229,0.007956645
2/13/15,0.004723992,0.007106568,0.01015469,-0.00228937,0.002421929
2/17/15,0.001567237,0.002268149,-0.003111471,-0.003985529,-0.001700246
2/18/15,0.00055226,0.006789048,0.000960315,0.002788841,-0.00035856
2/19/15,-0.000275978,0.000499512,-0.003118188,-0.000846429,-0.002959059
2/20/15,0.00561333,0.009984965,0.005052913,0.000242095,0.002787998
2/23/15,-9.15E-05,-0.00395452,-0.009576287,0.002056844,-0.001345305
2/24/15,0.002287911,0.005955377,0.01377809,0.004105336,0.004669998
2/25/15,-0.000365169,0.000986702,-0.003338088,0.000961931,0.004558814
2/26/15,-0.000639383,-0.00271071,-0.000717674,-0.002763043,-0.001067762
2/27/15,-0.003564638,0.00074126,0.00071819,0.000843268,0.001692453
3/2/15,0.006145715,0.001481515,-0.001435348,-0.003226677,-0.003323288
3/3/15,-0.004102512,-0.0056706,-0.009104002,-0.001209903,0.001790162
3/4/15,-0.004027781,-0.004463186,-0.0116054,0,-0.003931333
3/5/15,0.001562483,0.003237789,-0.001956992,0.000605638,-8.97E-05
3/6/15,-0.01385704,-0.01340609,-0.01617647,-0.005811086,-0.006728268
3/9/15,0.00372233,0.000503187,-0.003986045,0.001217711,-0.00072256
3/10/15,-0.01520489,-0.0208752,-0.02073533,0.003891993,-0.003886482
3/11/15,-0.000753171,0.002568674,0.00789247,0.001090336,0.001724004
3/12/15,0.01253064,0.01229822,0.005575297,0.000726191,0.001177511
3/13/15,-0.005582939,-0.006074358,-0.01209676,-0.000967491,-0.007328305
3/16/15,0.01253856,0.01120445,0.01173467,0.001936764,-0.002916512
3/17/15,-0.001940663,-0.001007326,0.00630358,0.000845713,0.001371129
3/18/15,0.01148146,0.02067062,0.02580804,0.006156472,0.01314463
3/19/15,-0.003570115,-0.01210179,-0.01758665,-0.0029994,-0.004504911
3/20/15,0.008360162,0.02150002,0.01243163,0.002647428,0.01086075
3/23/15,-0.001731072,0.004649991,0.002946929,0.000480088,0.002685965
3/24/15,-0.005293436,-0.000974444,0.003917724,0.001679455,0.000535808
3/25/15,-0.01552433,-0.005340105,-0.01729265,-0.001556853,0.002498874
3/26/15,-0.001966468,-0.008126122,-0.005718536,-0.003238626,-0.005430433
3/27/15,0.002720969,0.002234363,0.002250566,0.000962718,0.001700702
3/30/15,0.01272575,0.00074319,0.02045907,0.001202194,0.002323246
3/31/15,-0.009054822,-0.0141089,-0.00073356,0.001080739,-0.000445711
4/1/15,-0.001864773,0.007029846,0.01345729,0.003965064,0.004886525
4/2/15,0.003176052,0.007479412,0.01545155,-0.001317215,0.004987065
4/6/15,0.006890752,0.009651061,0.01212549,0.000839325,0.003633174
4/7/15,-0.003329332,0,-0.002349036,0.000598963,-0.001854133
4/8/15,0.004268412,0.004656923,0.0202496,-0.000718362,0.00468818
4/9/15,0.003511016,0.001463712,0.01292401,-0.002156725,0.00026412
4/10/15,0.00469572,0.001948887,-0.002050584,-0.000480318,8.80E-05
4/13/15,-0.003940619,-0.005348923,-0.003424605,0.00024032,-0.001408235
4/14/15,0.00147204,0.007577643,0.002749116,0.001801604,0.001145754
4/15/15,0.005052853,0.004609379,0.005940103,0.000959048,0.001584649
4/16/15,-0.000457066,0.002414839,0.00908475,-0.000239509,-0.002197416
4/17/15,-0.01161405,-0.01204529,-0.02048165,0.001677242,-0.001321299
4/20/15,0.008142091,0.001706986,-0.003216898,-0.001076474,-0.00238162
4/21/15,-0.000275319,0.008519923,0.007837716,-0.0011973,0.00088416
4/22/15,0.004222887,0.002172343,0.0116651,-0.003716106,0.003621941
4/23/15,0.003108182,0.004335267,0.004974027,0.001925112,0.00228855
4/24/15,0.001093549,0.005515576,0.004949323,0.001561245,0.002107648
4/27/15,-0.005188891,0.00381588,0.004253469,-0.000719487,0.001139228
4/28/15,0.002653742,0.001663096,0.002452087,-0.003119685,-0.000700229
4/29/15,-0.004380792,-0.008776066,-0.01067377,-0.003129539,-0.006306948
4/30/15,-0.01081669,-0.0100503,-0.01326141,0.001086742,-0.002820872
5/1/15,0.009174292,0.008460293,0.005922513,-0.00302986,0.000986157
5/4/15,0.003489415,0.000958703,0.004981912,-0.001454579,-0.001418095
5/5/15,-0.011896,-0.01508614,-0.01036509,-0.00157802,-0.001508815
5/6/15,-0.00277832,0.002188188,-0.01320578,-0.002796393,-0.000266656
5/7/15,0.003807541,-0.003396395,-0.001384434,0.002072736,-0.001511498
5/8/15,0.01258211,0.02166503,0.01524953,0.002676739,0.005520883
5/11/15,-0.004202824,-0.008815886,-0.009558448,-0.005217817,-0.004605
5/12/15,-0.002936046,0,-0.002757328,-0.001219884,-0.005338065
5/13/15,0.000552178,0.007211612,0.002534488,-0.000488531,0.001073302
5/14/15,0.009932808,0.01193317,0.009423118,0.001955079,0.003305957
5/15/15,0.001183908,0.001179227,0.01024592,0.004024412,0.004987065
5/18/15,0.003729271,-0.003297983,-0.00969124,-0.003643909,-0.002569791
5/19/15,-0.000453062,-0.003781608,0.002275883,-0.002194323,-0.004886242
5/20/15,-0.00063463,0.001897936,-0.001362429,0,0.000892764
5/21/15,0.002540132,0.005446354,-0.002955913,0.003176569,0.005351873
5/22/15,-0.001900272,-0.006123371,0.002508566,-0.000608976,0.001330863
5/26/15,-0.01042612,-0.01682462,-0.01478612,0.002437297,-0.002746744
5/27/15,0.009161704,0.008435731,0.002539755,0.000486274,-0.001777029
5/28/15,-0.000907839,-0.002151055,-0.01404875,0.00012144,-0.002759213
5/29/15,-0.006724266,-0.009580875,-0.01097877,0.000364461,0.002945393
6/1/15,0.002470078,-0.002418343,-0.000708521,-0.003324202,-0.005527871
6/2/15,-0.000730077,0.003393925,0.003545207,-0.002808344,-0.001347359
6/3/15,0.003470295,0.005798543,-0.00494581,-0.004407991,-0.00350782
6/4/15,-0.008008712,-0.01153013,-0.01467453,0.002459778,-0.001083155
6/5/15,-0.000825655,-0.01093562,-0.004804246,-0.003925895,-0.005331132
6/8/15,-0.006151922,-0.000982823,-0.000482753,0.00123166,-0.0024528
6/9/15,-0.000831452,-0.005656654,-0.007244608,-0.002952366,-0.003733686
6/10/15,0.01220527,0.02077666,0.01459495,-0.002097542,-0.003564894
6/11/15,0.002831804,0.002907655,-0.004075717,0.004698379,0.002660315
6/12/15,-0.006558583,-0.007972892,0.000240691,-0.000738435,0.001372314
6/15/15,-0.004584632,-0.006332248,-0.01010826,0.000123179,-0.004933699
6/16/15,0.005526954,-0.000245057,0.002188188,0.002585877,-0.000183677
6/17/15,0.001648888,-0.002696754,0.006307577,0.000368445,0.004408149
6/18/15,0.009877464,0.009587006,0.008919936,-0.000736618,0.005120212
6/19/15,-0.004347,-0.002191384,-0.009079983,0.002825941,0.002547064
6/22/15,0.006094216,0.0173255,0.01302139,-0.004778233,0.001451807
6/23/15,0.000994491,0.003598022,0.009045491,-0.002339067,-0.000362426
6/24/15,-0.007586741,-0.008126198,-0.005189932,0.001850957,0.000906358
6/25/15,-0.003094252,-0.000240923,-0.003556977,-0.001354854,-0.00135834
6/26/15,-0.000565992,-0.000891854,-0.009138516,-0.001850043,-0.003173726
6/29/15,-0.0209155,-0.03004396,-0.0220606,0.005066058,-0.002638051
6/30/15,0.002717074,-0.001510893,0.01338624,-0.000983455,0.002553801
7/1/15,0.006540876,0.006557335,0,-0.002418971,0.003654734
7/2/15,-0.00129966,0.0025056,0.004647716,0.00247215,0.00063694
7/6/15,-0.002602703,-0.02049487,-0.02775747,0.003452513,-0.004182951
7/7/15,0.005498568,-0.000255124,-0.01527675,0.000983065,-0.000730544
7/8/15,-0.01668369,-0.02424708,-0.03687693,0.002823513,-0.001919027
7/9/15,0.002073723,0.0162176,0.02033273,-0.00330523,0.002288958
7/10/15,0.01213433,0.03037324,0.02820911,-0.004667124,0.003745282
7/13/15,0.0113383,0.004246864,0.006292474,-0.002344551,-0.001547126
7/14/15,0.004502829,0.006965144,0.002501308,0.001855306,-0.003281384
7/15/15,-0.001280756,-0.003952566,-0.01222559,0.002839548,0
7/16/15,0.006961639,0.008432544,0.01187172,0,0.002652043
7/17/15,0.00027289,-0.001475686,-0.000249679,0.00012304,0.000364839
7/20/15,9.10E-05,0.002216753,-0.006242197,-0.00135402,-0.001367629
7/21/15,-0.004364857,-0.002703288,0.00025131,0.001848903,0.000639092
7/22/15,-0.001461284,-0.008378515,-0.0133133,0.00036908,0.000638683
7/23/15,-0.005762415,-0.003230643,-0.008401171,0.002336766,-0.002644305
7/24/15,-0.01048758,-0.01072053,-0.01437744,0.000613534,-0.00365692
7/27/15,-0.006600959,-0.006300403,-0.02240168,0.001961938,-0.003945681
7/28/15,0.01188586,0.01242703,0.009592343,-0.001713369,0.001750298
7/29/15,0.006844227,0.003507094,0.009237327,-0.000858155,0.005149947
7/30/15,0.000826716,-0.000499263,-0.006276194,0.000368083,0.003202182
7/31/15,-0.001009643,0.00474522,0.008421045,0.003434304,9.12E-05
8/3/15,-0.003583236,-0.002982822,-0.01644053,0.002307533,-0.004384721
8/4/15,-0.001659754,0.00099728,0.003183941,-0.003421713,0.001471093
8/5/15,0.003325026,0.005230363,0.001057844,-0.001594174,-0.001009921
8/6/15,-0.008192943,-0.004459869,-0.007133333,0.000614137,-0.003584224
8/7/15,-0.002877275,-0.000995543,-0.00106442,0.002086635,0.000461198
8/10/15,0.0124732,0.01220732,0.01704847,-0.00208229,0.000184352
8/11/15,-0.009009798,-0.01575189,-0.02147721,0.003805052,0.000276512
8/12/15,0.001020508,-0.006501678,-0.01552467,-0.000366823,0.000552941
8/13/15,-0.00139019,-0.000251657,-0.0019032,-0.002079488,-0.000828919
8/14/15,0.003805138,0.001762329,0.002996475,-0.000367722,0.000553094
8/17/15,0.00637939,-0.002010601,-0.01059205,0.001839287,0.000644861
8/18/15,-0.002572336,-0.007806537,-0.01152901,-0.001835911,-0.003590493
8/19/15,-0.00893434,-0.008121819,-0.01360727,0.003556018,-0.002679487
8/20/15,-0.02174718,-0.02456507,-0.01520273,0.000855417,-0.003613113
8/21/15,-0.02878585,-0.02518361,-0.03201827,0.001587074,-0.004277143
8/24/15,-0.04020347,-0.03363832,-0.04932079,-0.000243836,-0.01447377
8/25/15,-0.01192423,0.01002508,0.01366892,-0.003291839,0.007769563
8/26/15,0.03630742,0.0259167,0.03463062,-0.004281327,-0.000188081
8/27/15,0.02418633,0.01316855,0.04028438,0.001351359,0.01448186
8/28/15,0.000777472,-0.002652581,-0.01452159,0.000490749,0.000648866
8/31/15,-0.007477221,-0.007446776,-0.002022528,-0.001348873,0.000555861
9/1/15,-0.02935134,-0.03269028,-0.03908518,0.002436982,0.000747126
9/2/15,0.01884894,0.0155125,0.01506478,-0.000736437,-0.004366753
9/3/15,0.00118713,0.001363864,0.004452405,0.00073698,0.005225807
9/4/15,-0.0142292,-0.02233723,-0.03132392,0.002454854,-0.000742683
9/8/15,0.02526059,0.02897746,0.03355712,-0.002448842,-0.000371618
9/9/15,-0.01368793,-0.003790939,-0.0056081,-0.000245542,0.003345731
9/10/15,0.005154682,0.006523454,0.0074206,-0.002087148,-0.001481994
9/11/15,0.00453648,-0.000270006,0.00383032,0.002091513,0.000185498
9/14/15,-0.003828779,-0.007293367,0,0.000245602,0.000649227
9/15/15,0.01261455,0.007346951,0.01027292,-0.004173364,-0.001204905
9/16/15,0.00846718,0.01431655,0.02324239,-0.000616239,0.004083099
9/17/15,-0.001351085,0.000532635,0,0.005673397,0.005822596
9/18/15,-0.01584854,-0.02395532,-0.02441796,0.002820649,0.002572809
9/21/15,0.004025959,0,0.002328231,-0.003668771,-0.005590694
9/22/15,-0.01339856,-0.02345233,-0.01945407,0.001841187,-0.008018458
9/23/15,-0.001982523,-0.004747333,-0.01510222,0,-0.00204398
9/24/15,-0.003575691,-0.003366973,-0.001803895,0.000367542,-0.003351649
9/25/15,-0.002013547,0.009177877,-0.001813268,-0.001837128,-0.002335357
9/28/15,-0.02680452,-0.01933311,-0.02232504,0.002576676,-0.008614286
9/29/15,-0.000206357,-0.001999991,0.008135236,0.000734274,-0.002266697
9/30/15,0.01857205,0.02032634,0.02700183,0.001956753,0.007194265
10/1/15,0.002025901,0.0028059,0.003324286,0.000539866,-0.002823818
10/2/15,0.01455724,0.01650812,0.02620479,0.003789331,0.01136045
10/5/15,0.01843362,0.02009357,0.01995892,-0.003896733,0.004961142
10/6/15,-0.003228665,0.001079253,-0.002589932,0.001344751,0.003166881
10/7/15,0.009030289,0.0118599,0.02481248,0,0.003156954
10/8/15,0.008657581,0.008257793,0.01295042,-0.001587167,0.000462749
10/9/15,0.001350172,0.002113655,0.001111754,-0.000122305,0.00416324
10/12/15,0.00019259,-0.001845497,-0.005552492,0.001712205,0.001289841
10/13/15,-0.007318268,-0.01188591,-0.0178671,0.00061037,-0.006993026
10/14/15,-0.005141127,0.001603886,0.007674828,0.003660359,0.004540451
10/15/15,0.01511313,0.01841469,0.02284901,-0.001945097,0.004981028
10/16/15,0.003842105,-0.000524121,0.003033663,-0.000365393,0.005415365
10/19/15,0.001148169,-0.004195067,-0.01017319,0,9.13E-05
10/20/15,-0.001146852,-0.003422882,-0.002222273,-0.00158398,-0.005477007
10/21/15,-0.007846136,-0.00079257,-0.01447652,0.001830533,-0.003487813
10/22/15,0.01465905,0.01189849,0.02175132,0.001705531,0.00423689
10/23/15,0.01045527,0.009145505,0.00663538,-0.002553894,0.002017804
10/26/15,-0.002351613,-0.003625049,-0.01126064,0.001097342,0.000549177
10/27/15,-0.003300005,-0.008835763,-0.009166718,0.000243535,-0.002744446
10/28/15,0.01314918,0.005506007,-0.01093354,-0.002800386,-0.004128104
10/29/15,-0.001493894,-0.007301142,-0.01105441,-0.003540915,0.001473873
10/30/15,-0.00383396,-0.00078799,-0.001433054,0.002205616,-0.002023558
11/2/15,0.01314185,0.009726576,0.01894374,-0.001962719,0.000733478
11/3/15,0.00250159,0,0.01239433,-0.001718627,0.005548349
11/4/15,-0.002402907,-0.006508722,-0.005564746,0.000614892,-0.000183894
11/5/15,-0.001111754,-0.001310253,0.001398971,-0.00184345,0.001195707
11/6/15,0.000185463,-0.004723178,-0.01117635,-0.003939913,-0.006063354
11/9/15,-0.01001478,-0.01054578,-0.0234529,-0.000865262,-0.004806398
11/10/15,0.002248013,-0.000266409,-0.002604171,0.001113403,0.001300264
11/11/15,-0.004299057,0.004797449,0.001160345,0.000123605,0.000278256
11/12/15,-0.01492401,-0.01193636,-0.01043167,0.00012359,0.001854642
11/13/15,-0.01057647,-0.007785259,-0.01317718,0.001853149,-0.001480967
11/16/15,0.01454162,0.01190483,0.02166171,0,0.000556222
11/17/15,-0.001233956,0.001336878,-0.001161804,0.001109927,0.002316101
11/18/15,0.01596655,0.009612833,0.007851133,-0.000492743,0.002403129
11/19/15,-0.001309629,0.005289525,0.007501394,0.001355689,0.00184421
11/20/15,0.004308721,-0.002104657,0.008591153,-0.000246113,0.003129281
11/23/15,-0.001025934,-0.00606379,-0.008233984,0.000369307,-0.001009273
11/24/15,0.002614124,0.00132624,0.002576586,0.00036917,-0.001010292
11/25/15,0.000744965,0.00158944,-0.007709893,0.000123043,-0.000919357
11/27/15,0.001488751,-0.000264537,-0.02187045,0.000491922,9.20E-05
11/30/15,-0.004273893,-0.001322731,0.001470998,-0.000491681,-0.002668393
12/1/15,0.009424299,0.01086092,0.005875463,0.003775405,0.002910411
12/2/15,-0.01044553,-0.01048222,-0.00992991,-0.001227973,-0.003232346
12/3/15,-0.01494634,-0.004766856,-0.00294992,-0.007745233,-0.006948948
12/4/15,0.01839737,0.007184583,0.003846186,0.003964809,0.001492779
12/7/15,-0.007821923,-0.008190161,-0.01414676,0.001727748,-0.002422159
12/8/15,-0.006006564,-0.0151838,-0.01195819,0.000246449,-0.001587581
12/9/15,-0.008592235,-0.002163966,-0.00726166,-0.000369489,0.001683591
12/10/15,0.002952358,-0.000271031,-0.01005796,-0.00012324,-0.001494033
12/11/15,-0.01965625,-0.01789587,-0.02832513,0.002711044,-0.01533713
12/14/15,0.003583909,0.00220867,0.01647663,-0.004670086,0.003988965
12/15/15,0.01071326,0.003856733,0.01465079,-0.001111203,0.003310931
12/16/15,0.01451486,0.0203074,0.01689706,-0.001112534,0.000754307
12/17/15,-0.01468371,-0.01156537,-0.008761242,0.002103772,0.000847974
12/18/15,-0.01700419,-0.01061223,-0.005181408,0.002235117,-0.0022593
12/21/15,0.007900833,0.006353089,0.007015922,-0.00112127,-0.001792573
12/22/15,0.009017748,0.007423714,0.007642923,-0.00135686,0.001701326
12/23/15,0.01249282,0.01637561,0.01486656,0.000122478,0.004529116
12/24/15,-0.001233839,-0.002685346,-0.002989605,0.00074319,0.000451512
12/28/15,-0.00218572,-0.002961783,-0.005097397,0,-0.002831214
12/29/15,0.01066669,0.01053199,-0.000602787,-0.003094059,0.000946418
12/30/15,-0.007538664,-0.006146434,-0.01387211,0.000620676,0.002080193
12/31/15,-0.009684739,-0.01263774,0.000305759,0.001985157,-0.001887192
1/4/16,-0.0149569,-0.0149783,-0.02843162,-0.000433428,-0.0010399
1/5/16,0.002238693,-0.001105809,0.002202634,0.00117685,0.002649747
1/6/16,-0.01340201,-0.01826736,-0.01789638,0.004454351,-9.43E-05
1/7/16,-0.02451027,-0.01888926,-0.03228901,0.000123209,-0.004719653
1/8/16,-0.0114026,-0.01235633,-0.008919737,0.00123166,-0.000853604
1/11/16,-0.000612408,0.004364316,-0.004333305,-0.004182605,-0.001708593
1/12/16,0.006843,0.004055602,0.003682581,0.002594277,-0.004659103
1/13/16,-0.02576588,-0.0150029,-0.0113409,0.00246423,-0.003916733
1/14/16,0.01530613,0.01171651,0.01282055,-0.001229086,0.001150885
